0.,0.,0,0
-0.09096504803756976,-0.18400856997484608,0,0
-0.16719926942603253,-0.39230421357668555,0,0
-0.2225950060670201,-0.6246467900363342,0,0
-0.2503357281204132,-0.8791274341904496,0,0
-0.24339150176764407,-1.1516846866397246,0,0
-0.19530046981782145,-1.4357763020910377,0,0
-0.10118662796442968,-1.7223821433407869,0,0
0.04115315130487396,-2.0004978495144705,0,0
0.23037101789461178,-2.2581762733018564,0,0
0.46121086259182464,-2.4839905274063754,0,0
0.7248811877216623,-2.6685983379764227,0,0
1.0101397854952423,-2.8059919730587284,0,0
1.3048201703839306,-2.8940970027335493,0,0
1.597387661143531,-2.934609736443547,0,0
1.8781501294371612,-2.9322175613293373,0,0
2.139923179996833,-2.89350292329476,0,0
2.3781530337972585,-2.8258421638433884,0,0
2.5906395129218094,-2.7365142296496376,0,0
2.777046137305172,-2.632107042773282,0,0
2.938357689442536,-2.518209030184692,0,0
3.076388746618528,-2.3993205393999606,0,0
3.1933914084833943,-2.278907464130737,0,0
3.2917713021900488,-2.1595302785354926,0,0
3.373899468548991,-2.043000807914485,0,0
3.441999495479475,-1.9305374922961853,0,0
3.498088848994865,-1.8229039892501895,0,0
3.543956547476259,-1.72052525244574,0,0
3.581163548341536,-1.6235806167240532,0,0
3.6110561709780136,-1.5320761217055083,0,0
3.6347860753352284,-1.4458993489181546,0,0
3.6533326836403472,-1.3648601735389705,0,0
3.6675255855731295,-1.2887205148208873,0,0
3.6780655677635505,-1.2172156852147693,0,0
3.6855436108163158,-1.1500694335350832,0,0
3.690457625915662,-1.0870043206583198,0,0
3.6932269510869276,-1.0277486820304924,0,0
3.6942047596259173,-0.9720411222310826,0,0
3.693688594235011,-0.9196332454529196,0,0
3.6919292590433015,-0.8702911409811854,0,0
3.6891382964847064,-0.8237960033507732,0,0
3.6854942585037374,-0.7799441628120917,0,0
3.681147958719201,-0.7385467247109205,0,0
3.6762268680441874,-0.699428959741853,0,0
3.670838793052252,-0.6624295456054077,0,0
3.6650749551947346,-0.6273997304491687,0,0
3.6590125702519596,-0.5942024666389478,0,0
3.6527170112045466,-0.5627115476749083,0,0
3.6462436239028437,-0.5328107698000955,0,0
3.6396392532597988,-0.5043931318352028,0,0
3.6329435279292666,-0.47736008112447914,0,0
3.6261899432925153,-0.4516208095415908,0,0
3.619406775813602,-0.42709160080438124,0,0
3.6126178562190785,-0.4036952285356694,0,0
3.605843224317595,-0.38136040333010746,0,0
3.59909968443665,-0.3600212663601925,0,0
3.5924012772789875,-0.3396169266440625,0,0
3.585759681374516,-0.3200910389069289,0,0
3.5791845551290513,-0.3013914189271001,0,0
3.5726838286694043,-0.28346969331639205,0,0
3.5662639531897122,-0.2662809808076527,0,0
3.5599301142625905,-0.24978360228368413,0,0
3.553686414546341,-0.23393881696438323,0,0
3.5475360304595984,-0.21871058236012542,0,0
3.541481346677532,-0.20406533579088815,0,0
3.5355240717044856,-0.18997179545705412,0,0
3.5296653372763878,-0.17640077922549602,0,0
3.5239057839259327,-0.16332503946168764,0,0
3.5182456346905178,-0.1507191123939231,0,0
3.512684758646068,-0.13855918063906092,0,0
3.507222725699776,-0.12682294765058577,0,0
3.501858853863734,-0.11548952296963022,0,0
3.4965922500530224,-0.1045393172684963,0,0
3.4914218453008106,-0.0939539462749368,0,0
3.4863464251549163,-0.08371614275466177,0,0
3.481364655911502,-0.07380967581005105,0,0
3.4764751072490347,-0.06421927682565132,0,0
3.4716762717468033,-0.05493057145635394,0,0
3.466966581704983,-0.04593001711296374,0,0
3.462344423625774,-0.037204845452723845,0,0
3.457808150665932,-0.028743009429922584,0,0
3.4533560933288396,-0.02053313450443217,0,0
3.448986568628101,-0.012564473644460783,0,0
3.444697887923544,-0.004826865794348212,0,0
3.440488363603755,0.0026893024906868845,0,0
3.436356314766254,0.009993132512993608,0,0
3.432300072026505,0.01709324624908648,0,0
3.4283179815698066,0.023997816736715416,0,0
3.4244084085452866,0.030714596234296954,0,0
3.4205697398883155,0.03725094233619353,0,0
3.416800386646602,0.043613842210740605,0,0
3.413098785875506,0.04980993511289977,0,0
3.409463402159769,0.05584553330994124,0,0
3.405892728811549,0.06172664154626961,0,0
3.402385288788314,0.06745897516248434,0,0
3.398939635368635,0.07304797697374688,0,0
3.3955543526191,0.07849883300344884,0,0
3.392228055681385,0.0838164871599767,0,0
3.3889593909048337,0.08900565493689849,0,0
3.385747035846739,0.09407083621014811,0,0
3.3825896991596958,0.09901632719963205,0,0
