1e-06,-0.00816074,-0.123625,-0.00385527,-0.030014,0.0105641,0.0523136,-0.00753247,-0.123625,-0.00330852,-0.0301565,0.0105106,0.0523073,0.00797025,-2.45939,0.371668,-0.209618,-0.0412945,0.0304578,0.00985522,-2.45814,0.373015,-0.209562,-0.0413982,0.030448,0,0,0,0,-0,-0,-0,-0,0.462336,0.143878,1.10851,1.0896,-0.118947,-0.245099,-0.60543,1.10135
0.010248,-0.0076388,-0.117534,-0.0035004,-0.0285898,0.010529,0.0523041,-0.00816079,-0.123625,-0.0038553,-0.0300141,0.0105641,0.0523136,0.00785108,-2.45971,0.371614,-0.209575,-0.0412902,0.0304561,0.00734195,-2.45751,0.370915,-0.210098,-0.0412381,0.0304836,0,0,0,0,-0,-0,-0,-0,0.461972,0.143588,1.07067,0.987971,-0.120349,-0.245277,-0.562408,1.15903
0.020425,-0.00712042,-0.111486,-0.00315432,-0.0271722,0.0104946,0.0522943,-0.00690415,-0.123625,-0.00276166,-0.0302989,0.0104571,0.0523009,0.00773271,-2.46002,0.371561,-0.209531,-0.0412859,0.0304544,0.00734195,-2.45751,0.370915,-0.210098,-0.0412381,0.0304836,0,0,0,0,-0,-0,-0,-0,0.462738,0.143955,1.21089,0.99224,-0.117369,-0.245061,-0.641709,1.15537
0.030653,-0.00659945,-0.105407,-0.0028129,-0.0257443,0.0104608,0.0522841,-0.00816079,-0.123625,-0.0038553,-0.0300141,0.0105641,0.0523136,0.00761376,-2.46034,0.371507,-0.209488,-0.0412816,0.0304527,0.00859858,-2.45939,0.372173,-0.209515,-0.0413331,0.0304504,0,0,0,0,-0,-0,-0,-0,0.114775,-0.0817514,-0.138649,1.65284,0.802854,0.0359848,0.135202,1.21181
0.040895,-0.00607776,-0.0993201,-0.00247741,-0.0243113,0.0104274,0.0522737,-0.00816079,-0.119227,-0.00392629,-0.0289006,0.0105708,0.0523105,0.00749464,-2.46065,0.371453,-0.209444,-0.0412773,0.030451,0.00859858,-2.45939,0.372173,-0.209515,-0.0413331,0.0304504,0,0,0,0,-0,-0,-0,-0,0.0016694,0.335304,0.278178,0.000821893,0.053685,0.101359,-0.109763,-0.0537046
0.051192,-0.00555327,-0.0932004,-0.00214656,-0.0228675,0.0103945,0.0522629,-0.00816079,-0.1142,-0.00401131,-0.0276261,0.0105787,0.0523069,0.00737488,-2.46097,0.371398,-0.209401,-0.0412729,0.0304493,0.00859858,-2.45876,0.37209,-0.209641,-0.0413271,0.0304566,0,0,0,0,-0,-0,-0,-0,0.185982,0.0133167,-0.0474253,0.00113217,-0.00537785,0.0520339,-0.133958,-0.053699
0.061442,-0.00503117,-0.0871085,-0.00182363,-0.0214273,0.0103624,0.0522519,-0.00816079,-0.109174,-0.00410049,-0.0263497,0.0105871,0.052303,0.00725567,-2.46128,0.371344,-0.209357,-0.0412686,0.0304476,0.00859858,-2.45939,0.372173,-0.209515,-0.0413331,0.0304504,0,0,0,0,-0,-0,-0,-0,0.0958823,-0.171698,0.0930282,0.186946,0.104884,-0.0895703,-0.000592049,-0.0505395
0.071916,-0.00449767,-0.0808835,-0.00150023,-0.0199525,0.0103302,0.0522404,-0.00690415,-0.103519,-0.00311367,-0.0251949,0.01049,0.0522857,0.00713385,-2.4616,0.371289,-0.209312,-0.0412642,0.0304459,0.00859858,-2.45939,0.372173,-0.209515,-0.0413331,0.0304504,0,0,0,0,-0,-0,-0,-0,-0.00214019,-0.175168,0.139396,0.0469311,-0.107401,-0.082579,-0.0276202,-0.0261215
0.082125,-0.00397766,-0.074816,-0.0011914,-0.018512,0.0102994,0.0522288,-0.00627583,-0.0978641,-0.00267867,-0.0238953,0.010447,0.0522745,0.00701512,-2.46192,0.371235,-0.209269,-0.0412599,0.0304442,0.00797026,-2.45939,0.371668,-0.209618,-0.0412945,0.0304578,0,0,0,0,-0,-0,-0,-0,-0.186037,-0.246116,-0.186001,-0.325986,0.00291815,0.00300329,0.0269197,0.0217479
0.092305,-0.00345913,-0.0687658,-0.000889724,-0.0170729,0.0102693,0.052217,-0.00627583,-0.0922092,-0.00279505,-0.0224517,0.0104579,0.0522694,0.00689672,-2.46223,0.371181,-0.209226,-0.0412556,0.0304426,0.00797026,-2.45876,0.371585,-0.209744,-0.0412886,0.0304639,0,0,0,0,-0,-0,-0,0.01,-0.140845,-0.1926,0.000233886,-0.41906,0.0843858,0.0202125,0.214844,0.209802
