1e-06,-0.00564747,-0.193996,-0.000960313,-0.0481809,0.0102838,0.0523186,-0.00627583,-0.193369,-0.00151251,-0.0478816,0.0103378,0.0523249,0.0111118,-2.46002,0.374273,-0.208979,-0.0414931,0.0304147,0.0092269,-2.45814,0.372511,-0.209664,-0.0413597,0.0304554,0,0,0,0,-0,-0,-0,-0,0.37034,0.295974,1.11368,0.994789,-0.064824,-0.157831,-0.702516,1.15318
0.010248,-0.00513411,-0.187666,-0.000540875,-0.0467346,0.0102427,0.0523121,-0.00627583,-0.193369,-0.00151251,-0.0478816,0.0103378,0.0523249,0.0109819,-2.46033,0.37421,-0.208937,-0.0414881,0.0304131,0.0104835,-2.45814,0.37352,-0.209459,-0.0414368,0.0304406,0,0,0,0,-0,-0,-0,-0,0.370424,0.296103,0.969693,0.99343,-0.0643364,-0.157581,-0.628803,1.15434
0.020452,-0.0046229,-0.181362,-0.000130277,-0.0452902,0.0102023,0.0523054,-0.00564752,-0.193369,-0.000962973,-0.048026,0.0102841,0.0523185,0.0108526,-2.46065,0.374148,-0.208895,-0.0414831,0.0304116,0.0104835,-2.45939,0.373686,-0.209207,-0.0414487,0.0304283,0,0,0,0,-0,-0,-0,-0,0.370577,0.296087,1.0177,1.00629,-0.0634762,-0.157606,-0.65339,1.14316
0.030748,-0.00410709,-0.175001,0.000276876,-0.0438286,0.0101623,0.0522982,-0.00627583,-0.193997,-0.00150992,-0.0480367,0.0103376,0.052325,0.010722,-2.46096,0.374084,-0.208854,-0.0414781,0.0304101,0.00985522,-2.45876,0.373098,-0.209436,-0.0414042,0.0304418,0,0,0,0,-0,-0,-0,-0,-0.0655308,0.0883838,0.0928153,-0.0481993,0.91547,0.0290325,-0.0540811,0.0795702
0.041198,-0.00358356,-0.168545,0.000682791,-0.0423409,0.0101224,0.0522906,-0.00627583,-0.18897,-0.00153257,-0.0467952,0.0103397,0.052324,0.0105896,-2.46128,0.37402,-0.208811,-0.0414729,0.0304085,0.0111119,-2.45939,0.37419,-0.209105,-0.0414872,0.0304208,0,0,0,0,-0,-0,-0,-0,0.230147,0.193656,-0.0937652,0,-0.0872603,0.000818421,-0.0524169,0
0.051456,-0.00306966,-0.162208,0.00107408,-0.0408765,0.0100839,0.0522828,-0.00627583,-0.183315,-0.00156319,-0.0453955,0.0103426,0.0523227,0.0104595,-2.46159,0.373957,-0.20877,-0.0414679,0.030407,0.00985522,-2.46002,0.373264,-0.209184,-0.0414161,0.0304295,0,0,0,0,-0,-0,-0,-0,0.143278,0.141915,-0.0459023,0.139186,0.130287,0.00735985,0.108655,0.0286575
0.061711,-0.0025559,-0.155873,0.00145818,-0.0394086,0.0100461,0.0522747,-0.00627583,-0.177032,-0.00160358,-0.0438367,0.0103464,0.0523209,0.0103295,-2.46191,0.373894,-0.208728,-0.0414629,0.0304055,0.0104835,-2.46002,0.373769,-0.209081,-0.0414546,0.0304221,0,0,0,0,-0,-0,-0,-0,0.327716,0.131436,-0.186544,0.0468688,0.0714965,0.0540233,-0.0520065,-0.0262332
0.071961,-0.00204239,-0.14954,0.00183502,-0.0379374,0.010009,0.0522663,-0.0050192,-0.170121,-0.000558197,-0.0424051,0.0102439,0.0523059,0.0101996,-2.46222,0.37383,-0.208686,-0.0414579,0.030404,0.0104835,-2.46065,0.373852,-0.208955,-0.0414605,0.030416,0,0,0,0,-0,-0,-0,-0,-0.0908861,0.342198,-0.00119129,-0.091696,0.109242,-0.0444925,-0.107415,-0.215416
0.082243,-0.00152728,-0.143188,0.00220596,-0.0364578,0.00997238,0.0522576,-0.00439088,-0.163209,-7.02625e-05,-0.0408248,0.0101959,0.0522969,0.0100692,-2.46253,0.373767,-0.208644,-0.0414528,0.0304024,0.0104835,-2.46002,0.373769,-0.209081,-0.0414546,0.0304221,0,0,0,0,-0,-0,-0,-0,0.0939475,0.196182,0.0462096,-0.418318,0.0520894,-0.0123276,-0.0273776,-0.0314108
0.092427,-0.00101708,-0.136897,0.0025664,-0.0349885,0.00993681,0.0522486,-0.0050192,-0.156926,-0.000681052,-0.0391102,0.0102554,0.0523006,0.00994011,-2.46284,0.373704,-0.208603,-0.0414479,0.0304009,0.00985522,-2.46002,0.373264,-0.209184,-0.0414161,0.0304295,0,0,0,0,-0,-0,-0,0.01,0.229673,0.223998,-0.0462525,-0.511957,-0.139183,0.148143,0.0807174,0.156981
