1e-06,-0.0640811,0.833932,-0.129425,0.215308,0.0222226,0.0488123,-0.0634528,0.833932,-0.128918,0.215225,0.0221743,0.0488102,0.00545698,-2.45876,0.369568,-0.210156,-0.0411345,0.0304931,0.00797026,-2.45939,0.371668,-0.209618,-0.0412945,0.0304578,0,0,0,0,-0,-0,-0,-0,-0.00629299,0.115973,1.11699,1.11664,-1.02893,-0.314694,-0.615801,1.02019
0.010248,-0.0637291,0.835257,-0.129327,0.21552,0.0222118,0.0488009,-0.0634528,0.833304,-0.12883,0.215102,0.0221666,0.048815,0.00534639,-2.45908,0.369522,-0.210111,-0.0411307,0.0304913,0.00734195,-2.46002,0.371247,-0.209595,-0.041262,0.030459,0,0,0,0,-0,-0,-0,-0,-0.00554594,0.116256,1.0752,1.11682,-1.02894,-0.314631,-0.553682,1.02
0.020455,-0.0633785,0.836576,-0.12923,0.215731,0.0222011,0.0487896,-0.0634528,0.833304,-0.12883,0.215102,0.0221666,0.048815,0.00523623,-2.4594,0.369475,-0.210066,-0.041127,0.0304894,0.00545699,-2.45876,0.369568,-0.210156,-0.0411345,0.0304931,0,0,0,0,-0,-0,-0,-0,-0.00508935,0.116029,1.03297,1.10921,-1.02894,-0.31472,-0.518317,1.02827
0.030761,-0.0630245,0.837908,-0.129132,0.215944,0.0221902,0.0487781,-0.0634528,0.832676,-0.128742,0.214979,0.0221589,0.0488198,0.005125,-2.45972,0.369428,-0.21002,-0.0411232,0.0304876,0.00671363,-2.46002,0.370743,-0.209699,-0.0412235,0.0304663,0,0,0,0,-0,-0,-0,-0,0.0534323,0.0640558,0.000534242,0.000105898,0.00546314,-0.0862341,-0.0537083,0.161133
0.041398,-0.0626592,0.839283,-0.129031,0.216163,0.0221791,0.0487663,-0.0647095,0.834561,-0.130019,0.215514,0.0222786,0.0488096,0.0050102,-2.46005,0.369379,-0.209973,-0.0411193,0.0304857,0.00671363,-2.45939,0.37066,-0.209824,-0.0412175,0.0304724,0,0,0,0,-0,-0,-0,-0,0.146498,-0.0534182,0.141091,0.139563,-0.126655,-0.00559977,-0.132652,0.0805354
0.05169,-0.0623056,0.840613,-0.128934,0.216375,0.0221684,0.0487548,-0.0640811,0.835189,-0.129601,0.215553,0.022238,0.0488027,0.00489912,-2.46036,0.369332,-0.209928,-0.0411155,0.0304839,0.00671363,-2.45939,0.37066,-0.209824,-0.0412175,0.0304724,0,0,0,0,-0,-0,-0,-0,0.253851,0.0221001,0.0924672,0.185966,-0.115977,0.0925645,0.0546741,0.0540343
0.06201,-0.0619512,0.841947,-0.128837,0.216588,0.0221576,0.0487433,-0.0640811,0.836446,-0.129777,0.215798,0.0222534,0.048793,0.00478774,-2.46068,0.369285,-0.209882,-0.0411117,0.030482,0.00671363,-2.46002,0.370743,-0.209699,-0.0412235,0.0304663,0,0,0,0,-0,-0,-0,-0,0.160421,0.146567,0.0941796,0,0.0151317,0,-0.106415,0
0.072294,-0.0615979,0.843276,-0.12874,0.2168,0.0221469,0.0487318,-0.0640811,0.835817,-0.129689,0.215676,0.0222457,0.0487978,0.00467675,-2.461,0.369238,-0.209837,-0.0411079,0.0304802,0.00671363,-2.46065,0.370826,-0.209573,-0.0412294,0.0304601,0,0,0,0,-0,-0,-0,-0,0,-0.298458,0.046818,-0.0463603,0,-0.0343671,0.0548237,0.080287
0.082497,-0.0612475,0.844594,-0.128644,0.217009,0.0221363,0.0487204,-0.0634528,0.837702,-0.129448,0.21596,0.0222206,0.0487812,0.00456663,-2.46132,0.369191,-0.209792,-0.0411042,0.0304784,0.00545699,-2.46065,0.369817,-0.209779,-0.0411524,0.0304747,0,0,0,0,-0,-0,-0,-0.01,0.106896,-0.290708,-0.140053,0.557732,0.0106177,-0.0701401,0.024064,-0.111291
0.092641,-0.060899,0.845905,-0.128549,0.217218,0.0221258,0.048709,-0.0628245,0.838331,-0.12903,0.216,0.0221801,0.0487742,0.00445715,-2.46163,0.369145,-0.209747,-0.0411004,0.0304766,0.00608531,-2.46065,0.370321,-0.209676,-0.0411909,0.0304674,0,0,0,0,-0,-0,-0,-0,0,-0.267751,-0.048446,0.000337706,0,0.0361496,0.133593,0.0537099
0.102803,-0.06055,0.847219,-0.128454,0.217427,0.0221153,0.0486976,-0.0628245,0.839587,-0.129207,0.216244,0.0221956,0.0487645,0.00434748,-2.46195,0.369098,-0.209702,-0.0410967,0.0304748,0.00608531,-2.45939,0.370156,-0.209927,-0.041179,0.0304797,0,0,0,0,-0,-0,-0,-0,0.106863,-0.267878,0.187771,-0.139513,0.0109442,-0.0190562,-0.104402,-0.13431
0.112969,-0.0602008,0.848533,-0.128359,0.217635,0.0221048,0.0486862,-0.0628245,0.840215,-0.129296,0.216366,0.0222033,0.0487596,0.00423776,-2.46226,0.369052,-0.209657,-0.0410929,0.030473,0.00608531,-2.46065,0.370321,-0.209676,-0.0411909,0.0304674,0,0,0,0,-0,-0,-0,-0,0.0630462,-0.297759,-0.0452153,0.000479087,-0.0869748,0.0309665,-0.0813029,0.0545583
0.123118,-0.0598522,0.849844,-0.128265,0.217843,0.0220944,0.0486748,-0.0628245,0.842729,-0.129651,0.216854,0.0222343,0.0487402,0.00412822,-2.46258,0.369005,-0.209612,-0.0410892,0.0304712,0.00608531,-2.46065,0.370321,-0.209676,-0.0411909,0.0304674,0,0,0,0,-0,-0,-0,-0,0.160249,0.0290223,0.282218,-0.418497,0.0168505,-0.0451948,-0.210718,0.0289317
0.133312,-0.059502,0.851162,-0.12817,0.218052,0.0220839,0.0486633,-0.0621962,0.8421,-0.129056,0.21665,0.0221783,0.0487429,0.0040182,-2.46289,0.368958,-0.209567,-0.0410855,0.0304694,0.00608531,-2.46128,0.370404,-0.20955,-0.0411968,0.0304613,0,0,0,0,-0,0.01,-0,-0,0.160172,-0.395539,0.0930181,0.0454195,0.0234755,-0.159044,0.0014896,-0.081189
